,TMC,TMC_HERE,lat_x,lon_x,label
528,112P04520,112P04520,29.949084999999997,-95.53226,7
529,112+04521,112P04521,29.95785,-95.543835,7
530,112P04521,112P04521,29.95785,-95.543835,7
531,112+04522,112P04522,29.965315,-95.55362,7
532,112P04522,112P04522,29.965315,-95.55362,7
533,112+04523,112P04523,29.976225,-95.564555,7
534,112P04523,112P04523,29.976225,-95.564555,7
535,112+04524,112P04524,29.98457,-95.56962,7
536,112P04524,112P04524,29.98457,-95.56962,7
537,112+04525,112P04525,29.992079999999998,-95.57515500000001,7
538,112P04525,112P04525,29.992079999999998,-95.57515500000001,7
539,112+04901,112P04901,29.656045000000002,-95.563255,10
540,112P04901,112P04901,29.656045000000002,-95.563255,10
541,112+04902,112P04902,29.670965,-95.54724499999999,11
542,112P04902,112P04902,29.670965,-95.54724499999999,11
543,112+04903,112P04903,29.688259999999996,-95.52969499999999,11
544,112P04903,112P04903,29.688259999999996,-95.52969499999999,11
545,112+04904,112P04904,29.707475,-95.509635,11
546,112P04904,112P04904,29.707475,-95.509635,11
547,112+04905,112P04905,29.718400000000006,-95.49727,11
548,112P04905,112P04905,29.718400000000006,-95.49727,11
549,112+04906,112P04906,29.723645,-95.487735,11
550,112P04906,112P04906,29.723645,-95.487735,11
551,112+04907,112P04907,29.725905,-95.47624,11
552,112P04907,112P04907,29.725905,-95.47624,11
553,112+04908,112P04908,29.72801,-95.46325,10
554,112P04908,112P04908,29.72801,-95.46325,10
555,112+04909,112P04909,29.730005,-95.452325,10
556,112P04909,112P04909,29.730005,-95.452325,10
557,112+04910,112P04910,29.729440000000004,-95.445175,10
558,112P04910,112P04910,29.729440000000004,-95.445175,10
559,112+04911,112P04911,29.729215000000003,-95.43599,10
560,112P04911,112P04911,29.729215000000003,-95.43599,10
561,112+04912,112P04912,29.730065000000003,-95.42525,10
562,112P04912,112P04912,29.730065000000003,-95.42525,10
563,112+04913,112P04913,29.730659999999997,-95.416855,11
564,112P04913,112P04913,29.730659999999997,-95.416855,11
565,112+04915,112P04915,29.598584999999996,-95.19729,7
566,112P04915,112P04915,29.598584999999996,-95.19729,7
567,112+04916,112P04916,29.606025,-95.205095,7
568,112P04916,112P04916,29.606025,-95.205095,7
569,112+04917,112P04917,29.61828,-95.21844,7
570,112P04917,112P04917,29.61828,-95.21844,7
571,112+04918,112P04918,29.6327,-95.234285,7
572,112P04918,112P04918,29.6327,-95.234285,7
573,112+04919,112P04919,29.64515,-95.246015,7
574,112P04919,112P04919,29.64515,-95.246015,7
575,112+04920,112P04920,29.658225,-95.25516,3
576,112P04920,112P04920,29.658225,-95.25516,3
577,112+04921,112P04921,29.67003,-95.26335999999999,3
578,112P04921,112P04921,29.67003,-95.26335999999999,3
579,112+04922,112P04922,29.679370000000002,-95.2716,3
580,112P04922,112P04922,29.679370000000002,-95.2716,3
581,112+04923,112P04923,29.68625,-95.278425,3
582,112P04923,112P04923,29.68625,-95.278425,3
583,112+04924,112P04924,29.6942,-95.28659499999999,3
584,112P04924,112P04924,29.6942,-95.28659499999999,3
585,112+04925,112P04925,29.701805,-95.295245,3
586,112P04925,112P04925,29.701805,-95.295245,3
587,112+04926,112P04926,29.70585,-95.301395,3
588,112P04926,112P04926,29.70585,-95.301395,3
589,112+04927,112P04927,29.71113,-95.30931,3
590,112P04927,112P04927,29.71113,-95.30931,3
591,112+04928,112P04928,29.715815000000003,-95.31647,3
592,112P04928,112P04928,29.715815000000003,-95.31647,3
593,112+04929,112P04929,29.719410000000003,-95.322705,3
594,112P04929,112P04929,29.719410000000003,-95.322705,3
595,112+04930,112P04930,29.723550000000003,-95.32977,7
596,112P04930,112P04930,29.723550000000003,-95.32977,7
597,112+04931,112P04931,29.728375,-95.337295,2
598,112P04931,112P04931,29.728375,-95.337295,2
599,112+04932,112P04932,29.731955,-95.34249,2
600,112P04932,112P04932,29.731955,-95.34249,2
601,112+04933,112P04933,29.7353,-95.347155,2
602,112P04933,112P04933,29.7353,-95.347155,2
603,112+04936,112P04936,29.769525,-95.36486,2
604,112P04936,112P04936,29.769525,-95.36486,2
605,112+04937,112P04937,29.77775,-95.367885,2
606,112P04937,112P04937,29.77775,-95.367885,2
607,112+04938,112P04938,29.785809999999998,-95.370115,2
608,112P04938,112P04938,29.785809999999998,-95.370115,2
609,112+04939,112P04939,29.793359999999996,-95.37177,2
610,112P04939,112P04939,29.793359999999996,-95.37177,2
611,112+04940,112P04940,29.80162,-95.372395,7
612,112P04940,112P04940,29.80162,-95.372395,7
613,112+04941,112P04941,29.812140000000007,-95.375095,7
614,112P04941,112P04941,29.812140000000007,-95.375095,7
615,112+04942,112P04942,29.822090000000006,-95.37879,7
616,112P04942,112P04942,29.822090000000006,-95.37879,7
617,112+04943,112P04943,29.82776,-95.38089000000001,7
618,112P04943,112P04943,29.82776,-95.38089000000001,7
619,112+04944,112P04944,29.8316,-95.383165,7
620,112P04944,112P04944,29.8316,-95.383165,7
621,112+04945,112P04945,29.845709999999997,-95.39311500000001,7
622,112P04945,112P04945,29.845709999999997,-95.39311500000001,7
623,112+04946,112P04946,29.86262,-95.40399000000001,7
624,112P04946,112P04946,29.86262,-95.40399000000001,7
625,112+04947,112P04947,29.877484999999997,-95.409405,7
626,112P04947,112P04947,29.877484999999997,-95.409405,7
627,112+04948,112P04948,29.89169,-95.41214000000001,7
628,112P04948,112P04948,29.89169,-95.41214000000001,7
629,112+04949,112P04949,29.90372,-95.412355,7
630,112P04949,112P04949,29.90372,-95.412355,7
631,112+04950,112P04950,29.91903,-95.412255,7
632,112P04950,112P04950,29.91903,-95.412255,7
633,112+04951,112P04951,29.969590000000004,-95.41996999999999,7
634,112+04953,112P04953,29.78385,-95.453755,1
635,112P04953,112P04953,29.78385,-95.453755,1
636,112+04954,112P04954,29.79465,-95.45257,1
637,112P04954,112P04954,29.79465,-95.45257,1
638,112+04955,112P04955,29.808775,-95.45729,1
639,112P04955,112P04955,29.808775,-95.45729,1
640,112+04956,112P04956,29.819809999999997,-95.469105,1
641,112P04956,112P04956,29.819809999999997,-95.469105,1
642,112+04957,112P04957,29.82974,-95.4799,1
643,112P04957,112P04957,29.82974,-95.4799,1
644,112+04958,112P04958,29.839025,-95.49096999999999,1
645,112P04958,112P04958,29.839025,-95.49096999999999,1
646,112+04959,112P04959,29.84691,-95.50196,1
647,112P04959,112P04959,29.84691,-95.50196,1
648,112+04960,112P04960,29.851755,-95.51054,1
649,112P04960,112P04960,29.851755,-95.51054,1
650,112+04961,112P04961,29.858215,-95.52236,9
651,112P04961,112P04961,29.858215,-95.52236,9
652,112+04962,112P04962,29.864515,-95.53525,9
653,112P04962,112P04962,29.864515,-95.53525,9
654,112+04963,112P04963,29.871805,-95.551745,9
655,112P04963,112P04963,29.871805,-95.551745,9
656,112+04971,112P04971,29.784475,-95.495205,8
657,112+04972,112P04972,29.784745,-95.51714,8
658,112P04972,112P04972,29.784745,-95.51714,8
659,112+05132,112P05132,29.696935000000003,-95.643845,7
660,112P05132,112P05132,29.696935000000003,-95.643845,7
661,112+05133,112P05133,29.711015000000003,-95.64407,7
662,112P05133,112P05133,29.711015000000003,-95.64407,7
663,112+05134,112P05134,29.718954999999998,-95.64419,7
664,112P05134,112P05134,29.718954999999998,-95.64419,7
665,112+05135,112P05135,29.72457,-95.64409,7
666,112P05135,112P05135,29.72457,-95.64409,7
667,112+05136,112P05136,29.732415000000003,-95.64404,7
668,112P05136,112P05136,29.732415000000003,-95.64404,7
669,112+05137,112P05137,29.745780000000003,-95.64433000000001,7
670,112P05137,112P05137,29.745780000000003,-95.64433000000001,7
671,112+05138,112P05138,29.76565,-95.644295,7
672,112+05139,112P05139,29.780385000000006,-95.64439,7
673,112P05139,112P05139,29.780385000000006,-95.64439,7
674,112+05140,112P05140,29.799330000000005,-95.645065,7
675,112+05141,112P05141,29.814045,-95.645425,7
676,112+05142,112P05142,29.825445,-95.645565,7
677,112P05142,112P05142,29.825445,-95.645565,7
678,112+05143,112P05143,29.84252,-95.64572,7
679,112+05144,112P05144,29.858334999999997,-95.645465,7
680,112P05144,112P05144,29.858334999999997,-95.645465,7
681,112+05145,112P05145,29.873434999999997,-95.64524499999999,7
682,112+05146,112P05146,29.885145,-95.64333,7
683,112P05146,112P05146,29.885145,-95.64333,7
684,112+05149,112P05149,29.91204,-95.62458,7
685,112+05150,112P05150,29.91583,-95.617745,7
686,112P05150,112P05150,29.91583,-95.617745,7
687,112+05152,112P05152,29.978595000000002,-95.715225,10
688,112+05153,112P05153,29.991115,-95.74819000000001,10
689,112P05153,112P05153,29.991115,-95.74819000000001,10
690,112+05154,112P05154,30.010855,-95.800535,10
691,112P05154,112P05154,30.010855,-95.800535,10
692,112+05155,112P05155,30.01949,-95.823625,10
693,112P05155,112P05155,30.01949,-95.823625,10
694,112+05156,112P05156,30.02693,-95.84459,0
695,112+05157,112P05157,30.032625,-95.85979,10
696,112+05158,112P05158,30.044445000000003,-95.8913,10
697,112+05168,112P05168,29.940005,-95.295675,10
698,112P05168,112P05168,29.940005,-95.295675,10
699,112+05169,112P05169,29.94022,-95.282485,10
700,112P05169,112P05169,29.94022,-95.282485,10
701,112+05502,112P05502,29.72796,-95.14841,10
702,112P05502,112P05502,29.72796,-95.14841,10
703,112+05505,112P05505,29.996775,-95.57909,7
704,112P05505,112P05505,29.996775,-95.57909,7
705,112+05506,112P05506,29.99966,-95.58148,7
706,112P05506,112P05506,29.99966,-95.58148,7
707,112+05507,112P05507,30.00437,-95.58508,7
708,112P05507,112P05507,30.00437,-95.58508,7
709,112+05508,112P05508,30.01313,-95.59064,7
710,112P05508,112P05508,30.01313,-95.59064,7
711,112+05850,112P05850,29.847109999999997,-95.40965,7
712,112P05850,112P05850,29.847109999999997,-95.40965,7
713,112+05851,112P05851,29.846290000000003,-95.40002,7
714,112P05851,112P05851,29.846290000000003,-95.40002,7
715,112+05852,112P05852,29.84545,-95.38813,7
716,112+05853,112P05853,29.846255000000006,-95.369925,7
717,112P05853,112P05853,29.846255000000006,-95.369925,7
718,112+05855,112P05855,29.718135,-95.674285,7
719,112P05855,112P05855,29.718135,-95.674285,7
720,112+05856,112P05856,29.729770000000002,-95.65700000000001,7
721,112P05856,112P05856,29.729770000000002,-95.65700000000001,7
722,112+05857,112P05857,29.734084999999997,-95.64879,7
723,112+05858,112P05858,29.735635,-95.633895,7
724,112P05858,112P05858,29.735635,-95.633895,7
725,112+05859,112P05859,29.735935,-95.61474,7
726,112P05859,112P05859,29.735935,-95.61474,7
727,112+05860,112P05860,29.73625,-95.59716,9
728,112P05860,112P05860,29.73625,-95.59716,9
729,112+05861,112P05861,29.73654,-95.58012,9
730,112P05861,112P05861,29.73654,-95.58012,9
731,112+05862,112P05862,29.736759999999997,-95.56441,7
732,112P05862,112P05862,29.736759999999997,-95.56441,7
733,112+05863,112P05863,29.736975,-95.54795,7
734,112P05863,112P05863,29.736975,-95.54795,7
735,112+05864,112P05864,29.737215000000003,-95.52995,7
736,112P05864,112P05864,29.737215000000003,-95.52995,7
737,112+05865,112P05865,29.73743,-95.51098,7
738,112P05865,112P05865,29.73743,-95.51098,7
739,112+05866,112P05866,29.7378,-95.480395,7
740,112P05866,112P05866,29.7378,-95.480395,7
741,112+05867,112P05867,29.73943,-95.467155,1
742,112P05867,112P05867,29.73943,-95.467155,1
743,112+05868,112P05868,29.741370000000003,-95.449715,1
744,112+05869,112P05869,29.741909999999997,-95.435845,1
745,112+05870,112P05870,29.7422,-95.42439499999999,1
746,112+05871,112P05871,29.742459999999998,-95.414755,1
747,112+05872,112P05872,29.743715,-95.39668,4
748,112+05873,112P05873,29.744544999999995,-95.3865,4
749,112P05873,112P05873,29.744544999999995,-95.3865,4
750,112+05874,112P05874,29.758145000000003,-95.34777,2
751,112P05874,112P05874,29.758145000000003,-95.34777,2
752,112+05875,112P05875,29.75698,-95.34045,2
753,112P05875,112P05875,29.75698,-95.34045,2
754,112+05876,112P05876,29.753025,-95.32971500000001,7
755,112P05876,112P05876,29.753025,-95.32971500000001,7
756,112+05877,112P05877,29.744765,-95.3019,7
757,112+05878,112P05878,29.736705,-95.2906,3
758,112P05878,112P05878,29.736705,-95.2906,3
759,112+05880,112P05880,29.929875000000006,-95.58995,7
760,112P05880,112P05880,29.929875000000006,-95.58995,7
761,112+05881,112P05881,29.955054999999998,-95.553675,7
762,112P05881,112P05881,29.955054999999998,-95.553675,7
763,112+05882,112P05882,29.974125,-95.523335,7
764,112P05882,112P05882,29.974125,-95.523335,7
765,112+05883,112P05883,29.983815000000003,-95.50577,7
766,112+05884,112P05884,29.990895,-95.49292,7
767,112P05884,112P05884,29.990895,-95.49292,7
768,112+05885,112P05885,30.000535,-95.4755,7
769,112P05885,112P05885,30.000535,-95.4755,7
770,112+05886,112P05886,30.014925,-95.44374,7
771,112P05886,112P05886,30.014925,-95.44374,7
772,112+05887,112P05887,29.723784999999996,-95.38888,4
773,112+05888,112P05888,29.738529999999997,-95.37698,4
774,112+05889,112P05889,29.750315000000004,-95.36763,2
775,112+05890,112P05890,29.763060000000007,-95.357855,2
776,112+05892,112P05892,29.793945,-95.4998,7
777,112+05893,112P05893,29.811525,-95.49993,7
778,112P05893,112P05893,29.811525,-95.49993,7
779,112+05894,112P05894,29.822885,-95.4963,7
780,112+05895,112P05895,29.82954,-95.49218499999999,1
781,112P05895,112P05895,29.82954,-95.49218499999999,1
782,112+05928,112P05928,29.606184999999996,-95.286,7
783,112P05928,112P05928,29.606184999999996,-95.286,7
784,112+05929,112P05929,29.618625,-95.285565,7
785,112P05929,112P05929,29.618625,-95.285565,7
786,112+05930,112P05930,29.633720000000004,-95.287025,7
787,112+05931,112P05931,29.64893,-95.28866,7
788,112P05931,112P05931,29.64893,-95.28866,7
789,112+05932,112P05932,29.665965000000003,-95.28896,3
790,112P05932,112P05932,29.665965000000003,-95.28896,3
791,112+05933,112P05933,29.680635,-95.289715,3
792,112+05962,112P05962,29.8975,-95.4059,5
793,112P05962,112P05962,29.8975,-95.4059,5
794,112+05963,112P05963,29.898115000000004,-95.42099499999999,7
795,112P05963,112P05963,29.898115000000004,-95.42099499999999,7
796,112+05964,112P05964,29.89775,-95.44463,7
797,112+05966,112P05966,29.912834999999998,-95.482655,7
798,112P05966,112P05966,29.912834999999998,-95.482655,7
799,112+05967,112P05967,29.922515000000004,-95.497385,7
800,112P05967,112P05967,29.922515000000004,-95.497385,7
801,112+05968,112P05968,29.928225,-95.504765,7
802,112P05968,112P05968,29.928225,-95.504765,7
803,112+05969,112P05969,30.036845,-95.60499,9
804,112+05974,112P05974,29.77972,-95.77715,10
805,112P05974,112P05974,29.77972,-95.77715,10
806,112+05976,112P05976,29.671935,-95.41261,6
807,112P05976,112P05976,29.671935,-95.41261,6
808,112+05977,112P05977,29.69367,-95.41369,6
809,112+05978,112P05978,29.700365,-95.416315,6
810,112P05978,112P05978,29.700365,-95.416315,6
811,112+05979,112P05979,29.71064,-95.418345,6
812,112+05980,112P05980,29.720235,-95.418515,6
813,112+05981,112P05981,29.72837,-95.41864,7
814,112P05981,112P05981,29.72837,-95.41864,7
815,112+05982,112P05982,29.736815000000004,-95.418705,7
816,112+05983,112P05983,29.74726,-95.41850500000001,7
817,112+05984,112P05984,29.755925,-95.41335,7
818,112P05984,112P05984,29.755925,-95.41335,7
819,112+05988,112P05988,29.606440000000003,-95.46465500000001,6
820,112P05988,112P05988,29.606440000000003,-95.46465500000001,6
821,112+05989,112P05989,29.619815000000006,-95.464955,6
822,112P05989,112P05989,29.619815000000006,-95.464955,6
823,112+05990,112P05990,29.634055,-95.46436,6
824,112+05991,112P05991,29.645645000000002,-95.46367,6
825,112P05991,112P05991,29.645645000000002,-95.46367,6
826,112+05992,112P05992,29.657445,-95.46379,6
827,112P05992,112P05992,29.657445,-95.46379,6
828,112+05993,112P05993,29.668915000000002,-95.46221,6
829,112P05993,112P05993,29.668915000000002,-95.46221,6
830,112+05994,112P05994,29.67455,-95.46009,6
831,112P05994,112P05994,29.67455,-95.46009,6
832,112+05996,112P05996,29.697865000000004,-95.41166,6
833,112+05998,112P05998,29.744090000000003,-95.500955,7
834,112P05998,112P05998,29.744090000000003,-95.500955,7
835,112+05999,112P05999,29.757995,-95.50108,7
836,112+06355,112P06355,29.8189,-95.24219,5
837,112+06359,112P06359,29.85565,-95.15635999999999,5
838,112+06382,112P06382,29.752495,-95.29766500000001,7
839,112P06382,112P06382,29.752495,-95.29766500000001,7
840,112+06383,112P06383,29.769205,-95.291515,7
841,112P06383,112P06383,29.769205,-95.291515,7
842,112+06384,112P06384,29.778135,-95.286325,7
843,112P06384,112P06384,29.778135,-95.286325,7
844,112+06385,112P06385,29.78425,-95.28083000000001,5
845,112+06386,112P06386,29.793675,-95.27443000000001,5
846,112P06386,112P06386,29.793675,-95.27443000000001,5
847,112+06421,112P06421,29.62995,-95.50878,6
848,112P06421,112P06421,29.62995,-95.50878,6
849,112+06422,112P06422,29.634865,-95.496065,6
850,112P06422,112P06422,29.634865,-95.496065,6
851,112+06423,112P06423,29.640555,-95.48134499999999,6
852,112P06423,112P06423,29.640555,-95.48134499999999,6
853,112+06424,112P06424,29.646515,-95.46598,6
854,112P06424,112P06424,29.646515,-95.46598,6
855,112+06425,112P06425,29.652379999999997,-95.450135,6
856,112P06425,112P06425,29.652379999999997,-95.450135,6
857,112+06426,112P06426,29.661534999999997,-95.438765,6
858,112P06426,112P06426,29.661534999999997,-95.438765,6
859,112+06427,112P06427,29.671884999999996,-95.432045,6
860,112P06427,112P06427,29.671884999999996,-95.432045,6
861,112+06428,112P06428,29.676925,-95.428045,6
862,112P06428,112P06428,29.676925,-95.428045,6
863,112+06429,112P06429,29.681625,-95.42433,6
864,112+06430,112P06430,29.688720000000004,-95.4181,6
865,112P06430,112P06430,29.688720000000004,-95.4181,6
866,112+06431,112P06431,29.694190000000003,-95.40688500000002,6
867,112P06431,112P06431,29.694190000000003,-95.40688500000002,6
868,112+06432,112P06432,29.69724,-95.393765,4
869,112P06432,112P06432,29.69724,-95.393765,4
870,112+06433,112P06433,29.70012,-95.37971,4
871,112P06433,112P06433,29.70012,-95.37971,4
872,112+06434,112P06434,29.701829999999998,-95.366045,4
873,112P06434,112P06434,29.701829999999998,-95.366045,4
874,112+06435,112P06435,29.70297,-95.354485,7
875,112P06435,112P06435,29.70297,-95.354485,7
876,112+06436,112P06436,29.706509999999998,-95.34215,7
877,112P06436,112P06436,29.706509999999998,-95.34215,7
878,112+06437,112P06437,29.712380000000003,-95.32498000000001,3
879,112P06437,112P06437,29.712380000000003,-95.32498000000001,3
880,112+06438,112P06438,29.721009999999996,-95.31280500000001,3
881,112P06438,112P06438,29.721009999999996,-95.31280500000001,3
882,112+06609,112P06609,29.758305,-95.36256999999999,2
883,112+06610,112P06610,29.75419,-95.365825,2
884,112+06611,112P06611,29.741645000000002,-95.37575,4
885,112+06612,112P06612,29.728645,-95.3861,4
886,112+07025,112P07025,29.692459999999997,-95.41385,6
887,112P07025,112P07025,29.692459999999997,-95.41385,6
888,112+07026,112P07026,29.73551,-95.30565,3
